model,draw,module,approving,veto_total,predicted_harmful,favorable_uncertainty_fail,neutral,invalid,near_zero_upper_abs_le_1e_10,both_means_negative,ce_negative_kl_nonnegative,ce_nonnegative_kl_negative,both_nonnegative,both_pass,only_ce_pass,only_kl_pass,neither_pass
qwen4b,draw2,model.layers.1.self_attn.v_proj,kl,14,0,14,0,0,0,1004,298,317,941,25,44,14,2477
qwen4b,draw3,model.layers.1.self_attn.v_proj,ce,41,1,40,0,0,0,975,342,349,894,19,41,5,2495
qwen4b,draw3,model.layers.1.self_attn.v_proj,kl,5,0,5,0,0,0,975,342,349,894,19,41,5,2495
qwen4b,draw4,model.layers.1.self_attn.v_proj,ce,12,0,12,0,0,0,1052,265,235,1008,0,12,0,2548
qwen4b,draw4,model.layers.1.self_attn.v_proj,kl,0,0,0,0,0,0,1052,265,235,1008,0,12,0,2548
qwen4b,seed0,model.layers.10.mlp.down_proj,ce,119,13,106,0,0,0,7985,4198,4320,7817,9,119,25,24167
qwen4b,seed0,model.layers.10.mlp.down_proj,kl,25,2,23,0,0,0,7985,4198,4320,7817,9,119,25,24167
qwen4b,draw1,model.layers.10.mlp.down_proj,ce,89,5,84,0,0,0,7635,4662,4800,7223,5,89,41,24185
qwen4b,draw1,model.layers.10.mlp.down_proj,kl,41,1,40,0,0,0,7635,4662,4800,7223,5,89,41,24185
qwen4b,draw2,model.layers.10.mlp.down_proj,ce,134,14,120,0,0,0,8304,3963,4250,7803,5,134,55,24126
qwen4b,draw2,model.layers.10.mlp.down_proj,kl,55,4,51,0,0,0,8304,3963,4250,7803,5,134,55,24126
qwen4b,draw3,model.layers.10.mlp.down_proj,ce,97,4,93,0,0,0,8098,4092,4330,7800,6,97,50,24167
qwen4b,draw3,model.layers.10.mlp.down_proj,kl,50,2,48,0,0,0,8098,4092,4330,7800,6,97,50,24167
qwen4b,draw4,model.layers.10.mlp.down_proj,ce,51,3,48,0,0,0,9095,3062,3311,8852,3,51,19,24247
qwen4b,draw4,model.layers.10.mlp.down_proj,kl,19,0,19,0,0,0,9095,3062,3311,8852,3,51,19,24247
qwen4b,seed0,model.layers.10.mlp.gate_proj,ce,53,3,50,0,0,0,7944,4239,4485,7652,10,53,41,24216
qwen4b,seed0,model.layers.10.mlp.gate_proj,kl,41,6,35,0,0,0,7944,4239,4485,7652,10,53,41,24216
qwen4b,draw1,model.layers.10.mlp.gate_proj,ce,58,0,58,0,0,0,7674,4532,4580,7534,9,58,24,24229
qwen4b,draw1,model.layers.10.mlp.gate_proj,kl,24,3,21,0,0,0,7674,4532,4580,7534,9,58,24,24229
qwen4b,draw2,model.layers.10.mlp.gate_proj,ce,63,4,59,0,0,0,8201,4078,4279,7762,13,63,38,24206
qwen4b,draw2,model.layers.10.mlp.gate_proj,kl,38,1,37,0,0,0,8201,4078,4279,7762,13,63,38,24206
qwen4b,draw3,model.layers.10.mlp.gate_proj,ce,51,5,46,0,0,0,8138,4091,4289,7802,11,51,27,24231
qwen4b,draw3,model.layers.10.mlp.gate_proj,kl,27,1,26,0,0,0,8138,4091,4289,7802,11,51,27,24231
qwen4b,draw4,model.layers.10.mlp.gate_proj,ce,40,0,40,0,0,0,9202,2949,3135,9034,4,40,12,24264
qwen4b,draw4,model.layers.10.mlp.gate_proj,kl,12,1,11,0,0,0,9202,2949,3135,9034,4,40,12,24264
qwen4b,seed0,model.layers.10.mlp.up_proj,ce,129,8,121,0,0,0,8136,4110,4302,7772,10,129,53,24128
qwen4b,seed0,model.layers.10.mlp.up_proj,kl,53,3,50,0,0,0,8136,4110,4302,7772,10,129,53,24128
qwen4b,draw1,model.layers.10.mlp.up_proj,ce,113,8,105,0,0,0,7456,4734,4882,7248,12,113,37,24158
qwen4b,draw1,model.layers.10.mlp.up_proj,kl,37,1,36,0,0,0,7456,4734,4882,7248,12,113,37,24158
qwen4b,draw2,model.layers.10.mlp.up_proj,ce,119,6,113,0,0,0,8257,4083,4123,7857,19,119,49,24133
qwen4b,draw2,model.layers.10.mlp.up_proj,kl,49,2,47,0,0,0,8257,4083,4123,7857,19,119,49,24133
qwen4b,draw3,model.layers.10.mlp.up_proj,ce,108,9,99,0,0,0,8095,4060,4252,7913,15,108,51,24146
qwen4b,draw3,model.layers.10.mlp.up_proj,kl,51,3,48,0,0,0,8095,4060,4252,7913,15,108,51,24146
qwen4b,draw4,model.layers.10.mlp.up_proj,ce,56,0,56,0,0,0,9357,2881,3009,9073,8,56,15,24241
qwen4b,draw4,model.layers.10.mlp.up_proj,kl,15,0,15,0,0,0,9357,2881,3009,9073,8,56,15,24241
qwen4b,seed0,model.layers.10.self_attn.k_proj,ce,12,0,12,0,0,0,894,422,468,776,1,12,7,2540
qwen4b,seed0,model.layers.10.self_attn.k_proj,kl,7,1,6,0,0,0,894,422,468,776,1,12,7,2540
qwen4b,draw1,model.layers.10.self_attn.k_proj,ce,4,0,4,0,0,0,718,588,572,682,0,4,2,2554
qwen4b,draw1,model.layers.10.self_attn.k_proj,kl,2,0,2,0,0,0,718,588,572,682,0,4,2,2554
qwen4b,draw2,model.layers.10.self_attn.k_proj,ce,13,0,13,0,0,0,864,442,434,820,3,13,4,2540
qwen4b,draw2,model.layers.10.self_attn.k_proj,kl,4,1,3,0,0,0,864,442,434,820,3,13,4,2540
qwen4b,draw3,model.layers.10.self_attn.k_proj,ce,4,0,4,0,0,0,885,433,431,811,3,4,9,2544
qwen4b,draw3,model.layers.10.self_attn.k_proj,kl,9,1,8,0,0,0,885,433,431,811,3,4,9,2544
qwen4b,draw4,model.layers.10.self_attn.k_proj,ce,3,0,3,0,0,0,1054,264,257,985,0,3,1,2556
qwen4b,draw4,model.layers.10.self_attn.k_proj,kl,1,0,1,0,0,0,1054,264,257,985,0,3,1,2556
qwen4b,seed0,model.layers.10.self_attn.o_proj,ce,220,15,205,0,0,0,3580,1597,1648,3415,16,220,28,9976
qwen4b,seed0,model.layers.10.self_attn.o_proj,kl,28,2,26,0,0,0,3580,1597,1648,3415,16,220,28,9976
qwen4b,draw1,model.layers.10.self_attn.o_proj,ce,154,12,142,0,0,0,3076,2072,2050,3042,11,154,22,10053
qwen4b,draw1,model.layers.10.self_attn.o_proj,kl,22,0,22,0,0,0,3076,2072,2050,3042,11,154,22,10053
qwen4b,draw2,model.layers.10.self_attn.o_proj,ce,229,17,212,0,0,0,3649,1501,1545,3545,29,229,39,9943
qwen4b,draw2,model.layers.10.self_attn.o_proj,kl,39,3,36,0,0,0,3649,1501,1545,3545,29,229,39,9943
qwen4b,draw3,model.layers.10.self_attn.o_proj,ce,161,20,141,0,0,0,3501,1582,1735,3422,14,161,41,10024
qwen4b,draw3,model.layers.10.self_attn.o_proj,kl,41,5,36,0,0,0,3501,1582,1735,3422,14,161,41,10024
qwen4b,draw4,model.layers.10.self_attn.o_proj,ce,84,2,82,0,0,0,3877,1146,1269,3948,0,84,5,10151
qwen4b,draw4,model.layers.10.self_attn.o_proj,kl,5,0,5,0,0,0,3877,1146,1269,3948,0,84,5,10151
qwen4b,seed0,model.layers.10.self_attn.q_proj,ce,43,2,41,0,0,0,3540,1677,1700,3323,5,43,21,10171
qwen4b,seed0,model.layers.10.self_attn.q_proj,kl,21,3,18,0,0,0,3540,1677,1700,3323,5,43,21,10171
qwen4b,draw1,model.layers.10.self_attn.q_proj,ce,32,2,30,0,0,0,3063,2148,2151,2878,1,32,17,10190
qwen4b,draw1,model.layers.10.self_attn.q_proj,kl,17,0,17,0,0,0,3063,2148,2151,2878,1,32,17,10190
qwen4b,draw2,model.layers.10.self_attn.q_proj,ce,36,0,36,0,0,0,3462,1650,1720,3408,13,36,24,10167
qwen4b,draw2,model.layers.10.self_attn.q_proj,kl,24,1,23,0,0,0,3462,1650,1720,3408,13,36,24,10167
qwen4b,draw3,model.layers.10.self_attn.q_proj,ce,21,1,20,0,0,0,3375,1800,1779,3286,6,21,23,10190
qwen4b,draw3,model.layers.10.self_attn.q_proj,kl,23,1,22,0,0,0,3375,1800,1779,3286,6,21,23,10190
qwen4b,draw4,model.layers.10.self_attn.q_proj,ce,20,1,19,0,0,0,4024,1052,1014,4150,0,20,5,10215
qwen4b,draw4,model.layers.10.self_attn.q_proj,kl,5,0,5,0,0,0,4024,1052,1014,4150,0,20,5,10215
qwen4b,seed0,model.layers.10.self_attn.v_proj,ce,34,3,31,0,0,0,870,416,424,850,3,34,10,2513
qwen4b,seed0,model.layers.10.self_attn.v_proj,kl,10,0,10,0,0,0,870,416,424,850,3,34,10,2513
qwen4b,draw1,model.layers.10.self_attn.v_proj,ce,22,1,21,0,0,0,773,517,541,729,3,22,10,2525
qwen4b,draw1,model.layers.10.self_attn.v_proj,kl,10,0,10,0,0,0,773,517,541,729,3,22,10,2525
qwen4b,draw2,model.layers.10.self_attn.v_proj,ce,43,1,42,0,0,0,904,416,419,821,6,43,7,2504
qwen4b,draw2,model.layers.10.self_attn.v_proj,kl,7,0,7,0,0,0,904,416,419,821,6,43,7,2504
qwen4b,draw3,model.layers.10.self_attn.v_proj,ce,25,1,24,0,0,0,910,405,433,812,3,25,16,2516
qwen4b,draw3,model.layers.10.self_attn.v_proj,kl,16,2,14,0,0,0,910,405,433,812,3,25,16,2516
qwen4b,draw4,model.layers.10.self_attn.v_proj,ce,14,1,13,0,0,0,1043,240,267,1010,1,14,1,2544
qwen4b,draw4,model.layers.10.self_attn.v_proj,kl,1,0,1,0,0,0,1043,240,267,1010,1,14,1,2544
qwen4b,seed0,model.layers.11.mlp.down_proj,ce,98,9,89,0,0,0,8011,4145,4342,7822,6,98,41,24175
qwen4b,seed0,model.layers.11.mlp.down_proj,kl,41,4,37,0,0,0,8011,4145,4342,7822,6,98,41,24175
qwen4b,draw1,model.layers.11.mlp.down_proj,ce,79,5,74,0,0,0,7693,4658,4628,7341,7,79,36,24198
qwen4b,draw1,model.layers.11.mlp.down_proj,kl,36,3,33,0,0,0,7693,4658,4628,7341,7,79,36,24198
qwen4b,draw2,model.layers.11.mlp.down_proj,ce,88,6,82,0,0,0,8176,4184,4250,7710,6,88,35,24191
qwen4b,draw2,model.layers.11.mlp.down_proj,kl,35,5,30,0,0,0,8176,4184,4250,7710,6,88,35,24191
qwen4b,draw3,model.layers.11.mlp.down_proj,ce,92,8,84,0,0,0,8233,4147,4251,7689,6,92,47,24175
qwen4b,draw3,model.layers.11.mlp.down_proj,kl,47,3,44,0,0,0,8233,4147,4251,7689,6,92,47,24175
qwen4b,draw4,model.layers.11.mlp.down_proj,ce,51,2,49,0,0,0,9019,3225,3388,8688,0,51,22,24247
qwen4b,draw4,model.layers.11.mlp.down_proj,kl,22,0,22,0,0,0,9019,3225,3388,8688,0,51,22,24247
qwen4b,seed0,model.layers.11.mlp.gate_proj,ce,71,7,64,0,0,0,8048,4218,4441,7613,7,71,31,24211
qwen4b,seed0,model.layers.11.mlp.gate_proj,kl,31,4,27,0,0,0,8048,4218,4441,7613,7,71,31,24211
qwen4b,draw1,model.layers.11.mlp.gate_proj,ce,43,2,41,0,0,0,7609,4563,4719,7429,3,43,35,24239
qwen4b,draw1,model.layers.11.mlp.gate_proj,kl,35,2,33,0,0,0,7609,4563,4719,7429,3,43,35,24239
qwen4b,draw2,model.layers.11.mlp.gate_proj,ce,68,7,61,0,0,0,8127,4146,4279,7768,5,68,34,24213
qwen4b,draw2,model.layers.11.mlp.gate_proj,kl,34,1,33,0,0,0,8127,4146,4279,7768,5,68,34,24213
qwen4b,draw3,model.layers.11.mlp.gate_proj,ce,51,3,48,0,0,0,8105,4043,4408,7764,2,51,37,24230
qwen4b,draw3,model.layers.11.mlp.gate_proj,kl,37,2,35,0,0,0,8105,4043,4408,7764,2,51,37,24230
qwen4b,draw4,model.layers.11.mlp.gate_proj,ce,48,1,47,0,0,0,8919,3283,3401,8717,2,48,19,24251
qwen4b,draw4,model.layers.11.mlp.gate_proj,kl,19,1,18,0,0,0,8919,3283,3401,8717,2,48,19,24251
qwen4b,seed0,model.layers.11.mlp.up_proj,ce,117,7,110,0,0,0,8065,4201,4369,7685,15,117,36,24152
qwen4b,seed0,model.layers.11.mlp.up_proj,kl,36,2,34,0,0,0,8065,4201,4369,7685,15,117,36,24152
qwen4b,draw1,model.layers.11.mlp.up_proj,ce,98,8,90,0,0,0,7490,4644,4888,7298,8,98,36,24178
qwen4b,draw1,model.layers.11.mlp.up_proj,kl,36,1,35,0,0,0,7490,4644,4888,7298,8,98,36,24178
qwen4b,draw2,model.layers.11.mlp.up_proj,ce,112,7,105,0,0,0,8177,4093,4377,7673,14,112,58,24136
qwen4b,draw2,model.layers.11.mlp.up_proj,kl,58,3,55,0,0,0,8177,4093,4377,7673,14,112,58,24136
qwen4b,draw3,model.layers.11.mlp.up_proj,ce,94,8,86,0,0,0,7976,4128,4270,7946,12,94,42,24172
qwen4b,draw3,model.layers.11.mlp.up_proj,kl,42,6,36,0,0,0,7976,4128,4270,7946,12,94,42,24172
qwen4b,draw4,model.layers.11.mlp.up_proj,ce,64,3,61,0,0,0,9107,3106,3308,8799,2,64,17,24237
qwen4b,draw4,model.layers.11.mlp.up_proj,kl,17,0,17,0,0,0,9107,3106,3308,8799,2,64,17,24237
qwen4b,seed0,model.layers.11.self_attn.k_proj,ce,11,2,9,0,0,0,830,453,431,846,0,11,4,2545
qwen4b,seed0,model.layers.11.self_attn.k_proj,kl,4,0,4,0,0,0,830,453,431,846,0,11,4,2545
qwen4b,draw1,model.layers.11.self_attn.k_proj,ce,8,0,8,0,0,0,747,544,504,765,0,8,4,2548
qwen4b,draw1,model.layers.11.self_attn.k_proj,kl,4,0,4,0,0,0,747,544,504,765,0,8,4,2548
qwen4b,draw2,model.layers.11.self_attn.k_proj,ce,11,0,11,0,0,0,826,411,472,851,0,11,10,2539
qwen4b,draw2,model.layers.11.self_attn.k_proj,kl,10,1,9,0,0,0,826,411,472,851,0,11,10,2539
qwen4b,draw3,model.layers.11.self_attn.k_proj,ce,15,1,14,0,0,0,809,476,471,804,2,15,10,2533
qwen4b,draw3,model.layers.11.self_attn.k_proj,kl,10,1,9,0,0,0,809,476,471,804,2,15,10,2533
qwen4b,draw4,model.layers.11.self_attn.k_proj,ce,1,0,1,0,0,0,1006,257,238,1059,0,1,3,2556
qwen4b,draw4,model.layers.11.self_attn.k_proj,kl,3,0,3,0,0,0,1006,257,238,1059,0,1,3,2556
qwen4b,seed0,model.layers.11.self_attn.o_proj,ce,178,12,166,0,0,0,3446,1632,1735,3427,22,178,34,10006
qwen4b,seed0,model.layers.11.self_attn.o_proj,kl,34,3,31,0,0,0,3446,1632,1735,3427,22,178,34,10006
qwen4b,draw1,model.layers.11.self_attn.o_proj,ce,143,19,124,0,0,0,3117,1993,2006,3124,16,143,25,10056
qwen4b,draw1,model.layers.11.self_attn.o_proj,kl,25,7,18,0,0,0,3117,1993,2006,3124,16,143,25,10056
qwen4b,draw2,model.layers.11.self_attn.o_proj,ce,194,16,178,0,0,0,3537,1561,1678,3464,21,194,34,9991
qwen4b,draw2,model.layers.11.self_attn.o_proj,kl,34,2,32,0,0,0,3537,1561,1678,3464,21,194,34,9991
qwen4b,draw3,model.layers.11.self_attn.o_proj,ce,160,18,142,0,0,0,3455,1703,1732,3350,15,160,26,10039
qwen4b,draw3,model.layers.11.self_attn.o_proj,kl,26,3,23,0,0,0,3455,1703,1732,3350,15,160,26,10039
qwen4b,draw4,model.layers.11.self_attn.o_proj,ce,68,3,65,0,0,0,3835,1274,1335,3796,2,68,5,10165
qwen4b,draw4,model.layers.11.self_attn.o_proj,kl,5,0,5,0,0,0,3835,1274,1335,3796,2,68,5,10165
qwen4b,seed0,model.layers.11.self_attn.q_proj,ce,29,2,27,0,0,0,3411,1693,1783,3353,2,29,10,10199
qwen4b,seed0,model.layers.11.self_attn.q_proj,kl,10,2,8,0,0,0,3411,1693,1783,3353,2,29,10,10199
qwen4b,draw1,model.layers.11.self_attn.q_proj,ce,25,3,22,0,0,0,3120,2016,2151,2953,3,25,18,10194
qwen4b,draw1,model.layers.11.self_attn.q_proj,kl,18,1,17,0,0,0,3120,2016,2151,2953,3,25,18,10194
qwen4b,draw2,model.layers.11.self_attn.q_proj,ce,31,2,29,0,0,0,3358,1694,1787,3401,1,31,17,10191
qwen4b,draw2,model.layers.11.self_attn.q_proj,kl,17,1,16,0,0,0,3358,1694,1787,3401,1,31,17,10191
qwen4b,draw3,model.layers.11.self_attn.q_proj,ce,20,1,19,0,0,0,3303,1871,1855,3211,2,20,21,10197
qwen4b,draw3,model.layers.11.self_attn.q_proj,kl,21,1,20,0,0,0,3303,1871,1855,3211,2,20,21,10197
qwen4b,draw4,model.layers.11.self_attn.q_proj,ce,10,0,10,0,0,0,4048,1069,1096,4027,2,10,5,10223
qwen4b,draw4,model.layers.11.self_attn.q_proj,kl,5,0,5,0,0,0,4048,1069,1096,4027,2,10,5,10223
qwen4b,seed0,model.layers.11.self_attn.v_proj,ce,27,1,26,0,0,0,884,416,407,853,4,27,6,2523
qwen4b,seed0,model.layers.11.self_attn.v_proj,kl,6,0,6,0,0,0,884,416,407,853,4,27,6,2523
qwen4b,draw1,model.layers.11.self_attn.v_proj,ce,21,1,20,0,0,0,757,531,529,743,3,21,6,2530
qwen4b,draw1,model.layers.11.self_attn.v_proj,kl,6,1,5,0,0,0,757,531,529,743,3,21,6,2530
qwen4b,draw2,model.layers.11.self_attn.v_proj,ce,26,0,26,0,0,0,866,426,446,822,8,26,9,2517
qwen4b,draw2,model.layers.11.self_attn.v_proj,kl,9,0,9,0,0,0,866,426,446,822,8,26,9,2517
qwen4b,draw3,model.layers.11.self_attn.v_proj,ce,24,1,23,0,0,0,873,449,443,795,4,24,11,2521
qwen4b,draw3,model.layers.11.self_attn.v_proj,kl,11,0,11,0,0,0,873,449,443,795,4,24,11,2521
qwen4b,draw4,model.layers.11.self_attn.v_proj,ce,13,1,12,0,0,0,1059,286,268,947,2,13,2,2543
qwen4b,draw4,model.layers.11.self_attn.v_proj,kl,2,0,2,0,0,0,1059,286,268,947,2,13,2,2543
qwen4b,seed0,model.layers.12.mlp.down_proj,ce,125,19,106,0,0,0,8039,4205,4425,7651,6,125,51,24138
qwen4b,seed0,model.layers.12.mlp.down_proj,kl,51,3,48,0,0,0,8039,4205,4425,7651,6,125,51,24138
qwen4b,draw1,model.layers.12.mlp.down_proj,ce,137,17,120,0,0,0,7823,4377,4494,7626,6,137,26,24151
qwen4b,draw1,model.layers.12.mlp.down_proj,kl,26,0,26,0,0,0,7823,4377,4494,7626,6,137,26,24151
qwen4b,draw2,model.layers.12.mlp.down_proj,ce,150,21,129,0,0,0,7969,4246,4463,7642,5,150,41,24124
qwen4b,draw2,model.layers.12.mlp.down_proj,kl,41,8,33,0,0,0,7969,4246,4463,7642,5,150,41,24124
qwen4b,draw3,model.layers.12.mlp.down_proj,ce,121,9,112,0,0,0,8175,4207,4361,7577,7,121,42,24150
qwen4b,draw3,model.layers.12.mlp.down_proj,kl,42,2,40,0,0,0,8175,4207,4361,7577,7,121,42,24150
qwen4b,draw4,model.layers.12.mlp.down_proj,ce,91,5,86,0,0,0,8669,3498,3564,8589,6,91,17,24206
qwen4b,draw4,model.layers.12.mlp.down_proj,kl,17,0,17,0,0,0,8669,3498,3564,8589,6,91,17,24206
qwen4b,seed0,model.layers.12.mlp.gate_proj,ce,79,5,74,0,0,0,7904,4368,4455,7593,12,79,33,24196
qwen4b,seed0,model.layers.12.mlp.gate_proj,kl,33,4,29,0,0,0,7904,4368,4455,7593,12,79,33,24196
qwen4b,draw1,model.layers.12.mlp.gate_proj,ce,73,7,66,0,0,0,7920,4381,4482,7537,8,73,30,24209
qwen4b,draw1,model.layers.12.mlp.gate_proj,kl,30,4,26,0,0,0,7920,4381,4482,7537,8,73,30,24209
qwen4b,draw2,model.layers.12.mlp.gate_proj,ce,71,6,65,0,0,0,7964,4251,4349,7756,8,71,33,24208
qwen4b,draw2,model.layers.12.mlp.gate_proj,kl,33,4,29,0,0,0,7964,4251,4349,7756,8,71,33,24208
qwen4b,draw3,model.layers.12.mlp.gate_proj,ce,77,3,74,0,0,0,8132,4152,4277,7759,6,77,27,24210
qwen4b,draw3,model.layers.12.mlp.gate_proj,kl,27,3,24,0,0,0,8132,4152,4277,7759,6,77,27,24210
qwen4b,draw4,model.layers.12.mlp.gate_proj,ce,57,3,54,0,0,0,8854,3447,3544,8475,3,57,16,24244
qwen4b,draw4,model.layers.12.mlp.gate_proj,kl,16,0,16,0,0,0,8854,3447,3544,8475,3,57,16,24244
qwen4b,seed0,model.layers.12.mlp.up_proj,ce,126,11,115,0,0,0,7849,4338,4462,7671,5,126,39,24150
qwen4b,seed0,model.layers.12.mlp.up_proj,kl,39,3,36,0,0,0,7849,4338,4462,7671,5,126,39,24150
qwen4b,draw1,model.layers.12.mlp.up_proj,ce,94,4,90,0,0,0,7769,4522,4635,7394,4,94,32,24190
qwen4b,draw1,model.layers.12.mlp.up_proj,kl,32,4,28,0,0,0,7769,4522,4635,7394,4,94,32,24190
qwen4b,draw2,model.layers.12.mlp.up_proj,ce,118,11,107,0,0,0,7991,4206,4402,7721,9,118,51,24142
qwen4b,draw2,model.layers.12.mlp.up_proj,kl,51,4,47,0,0,0,7991,4206,4402,7721,9,118,51,24142
qwen4b,draw3,model.layers.12.mlp.up_proj,ce,117,11,106,0,0,0,8032,4188,4426,7674,11,117,43,24149
qwen4b,draw3,model.layers.12.mlp.up_proj,kl,43,6,37,0,0,0,8032,4188,4426,7674,11,117,43,24149
qwen4b,draw4,model.layers.12.mlp.up_proj,ce,66,3,63,0,0,0,8841,3349,3443,8687,6,66,13,24235
qwen4b,draw4,model.layers.12.mlp.up_proj,kl,13,0,13,0,0,0,8841,3349,3443,8687,6,66,13,24235
qwen4b,seed0,model.layers.12.self_attn.k_proj,ce,25,0,25,0,0,0,863,428,457,812,8,25,7,2520
qwen4b,seed0,model.layers.12.self_attn.k_proj,kl,7,0,7,0,0,0,863,428,457,812,8,25,7,2520
qwen4b,draw1,model.layers.12.self_attn.k_proj,ce,14,3,11,0,0,0,741,522,548,749,2,14,0,2544
qwen4b,draw1,model.layers.12.self_attn.k_proj,kl,0,0,0,0,0,0,741,522,548,749,2,14,0,2544
qwen4b,draw2,model.layers.12.self_attn.k_proj,ce,18,1,17,0,0,0,835,418,441,866,13,18,13,2516
qwen4b,draw2,model.layers.12.self_attn.k_proj,kl,13,0,13,0,0,0,835,418,441,866,13,18,13,2516
qwen4b,draw3,model.layers.12.self_attn.k_proj,ce,19,1,18,0,0,0,874,447,430,809,7,19,10,2524
qwen4b,draw3,model.layers.12.self_attn.k_proj,kl,10,0,10,0,0,0,874,447,430,809,7,19,10,2524
qwen4b,draw4,model.layers.12.self_attn.k_proj,ce,4,0,4,0,0,0,1015,225,258,1062,2,4,0,2554
qwen4b,draw4,model.layers.12.self_attn.k_proj,kl,0,0,0,0,0,0,1015,225,258,1062,2,4,0,2554
qwen4b,seed0,model.layers.12.self_attn.o_proj,ce,219,29,190,0,0,0,3432,1687,1828,3293,17,219,21,9983
qwen4b,seed0,model.layers.12.self_attn.o_proj,kl,21,4,17,0,0,0,3432,1687,1828,3293,17,219,21,9983
qwen4b,draw1,model.layers.12.self_attn.o_proj,ce,173,18,155,0,0,0,3160,1897,2082,3101,13,173,22,10032
qwen4b,draw1,model.layers.12.self_attn.o_proj,kl,22,1,21,0,0,0,3160,1897,2082,3101,13,173,22,10032
qwen4b,draw2,model.layers.12.self_attn.o_proj,ce,191,29,162,0,0,0,3462,1703,1835,3240,24,191,37,9988
qwen4b,draw2,model.layers.12.self_attn.o_proj,kl,37,0,37,0,0,0,3462,1703,1835,3240,24,191,37,9988
qwen4b,draw3,model.layers.12.self_attn.o_proj,ce,213,27,186,0,0,0,3447,1775,1768,3250,16,213,44,9967
qwen4b,draw3,model.layers.12.self_attn.o_proj,kl,44,7,37,0,0,0,3447,1775,1768,3250,16,213,44,9967
qwen4b,draw4,model.layers.12.self_attn.o_proj,ce,96,14,82,0,0,0,3715,1391,1469,3665,6,96,11,10127
qwen4b,draw4,model.layers.12.self_attn.o_proj,kl,11,0,11,0,0,0,3715,1391,1469,3665,6,96,11,10127
qwen4b,seed0,model.layers.12.self_attn.q_proj,ce,61,7,54,0,0,0,3460,1746,1698,3336,5,61,21,10153
qwen4b,seed0,model.layers.12.self_attn.q_proj,kl,21,1,20,0,0,0,3460,1746,1698,3336,5,61,21,10153
qwen4b,draw1,model.layers.12.self_attn.q_proj,ce,42,6,36,0,0,0,2867,2267,2284,2822,3,42,10,10185
qwen4b,draw1,model.layers.12.self_attn.q_proj,kl,10,1,9,0,0,0,2867,2267,2284,2822,3,42,10,10185
qwen4b,draw2,model.layers.12.self_attn.q_proj,ce,63,10,53,0,0,0,3388,1706,1703,3443,16,63,30,10131
qwen4b,draw2,model.layers.12.self_attn.q_proj,kl,30,3,27,0,0,0,3388,1706,1703,3443,16,63,30,10131
qwen4b,draw3,model.layers.12.self_attn.q_proj,ce,46,4,42,0,0,0,3426,1729,1791,3294,5,46,24,10165
qwen4b,draw3,model.layers.12.self_attn.q_proj,kl,24,1,23,0,0,0,3426,1729,1791,3294,5,46,24,10165
qwen4b,draw4,model.layers.12.self_attn.q_proj,ce,19,1,18,0,0,0,4149,1041,1081,3969,0,19,2,10219
qwen4b,draw4,model.layers.12.self_attn.q_proj,kl,2,0,2,0,0,0,4149,1041,1081,3969,0,19,2,10219
qwen4b,seed0,model.layers.12.self_attn.v_proj,ce,53,7,46,0,0,0,878,426,417,839,16,53,7,2484
qwen4b,seed0,model.layers.12.self_attn.v_proj,kl,7,1,6,0,0,0,878,426,417,839,16,53,7,2484
qwen4b,draw1,model.layers.12.self_attn.v_proj,ce,49,1,48,0,0,0,876,451,522,711,9,49,9,2493
qwen4b,draw1,model.layers.12.self_attn.v_proj,kl,9,1,8,0,0,0,876,451,522,711,9,49,9,2493
qwen4b,draw2,model.layers.12.self_attn.v_proj,ce,60,4,56,0,0,0,914,392,414,840,11,60,16,2473
qwen4b,draw2,model.layers.12.self_attn.v_proj,kl,16,1,15,0,0,0,914,392,414,840,11,60,16,2473
qwen4b,draw3,model.layers.12.self_attn.v_proj,ce,49,4,45,0,0,0,908,412,454,786,10,49,13,2488
qwen4b,draw3,model.layers.12.self_attn.v_proj,kl,13,2,11,0,0,0,908,412,454,786,10,49,13,2488
qwen4b,draw4,model.layers.12.self_attn.v_proj,ce,20,2,18,0,0,0,977,317,312,954,0,20,5,2535
qwen4b,draw4,model.layers.12.self_attn.v_proj,kl,5,0,5,0,0,0,977,317,312,954,0,20,5,2535
qwen4b,seed0,model.layers.13.mlp.down_proj,ce,160,20,140,0,0,0,7964,4198,4514,7644,3,160,34,24123
qwen4b,seed0,model.layers.13.mlp.down_proj,kl,34,5,29,0,0,0,7964,4198,4514,7644,3,160,34,24123
qwen4b,draw1,model.layers.13.mlp.down_proj,ce,116,12,104,0,0,0,7811,4273,4453,7783,5,116,42,24157
qwen4b,draw1,model.layers.13.mlp.down_proj,kl,42,2,40,0,0,0,7811,4273,4453,7783,5,116,42,24157
qwen4b,draw2,model.layers.13.mlp.down_proj,ce,147,19,128,0,0,0,7926,4248,4452,7694,10,147,33,24130
qwen4b,draw2,model.layers.13.mlp.down_proj,kl,33,5,28,0,0,0,7926,4248,4452,7694,10,147,33,24130
qwen4b,draw3,model.layers.13.mlp.down_proj,ce,143,17,126,0,0,0,7961,4177,4449,7733,7,143,48,24122
qwen4b,draw3,model.layers.13.mlp.down_proj,kl,48,6,42,0,0,0,7961,4177,4449,7733,7,143,48,24122
qwen4b,draw4,model.layers.13.mlp.down_proj,ce,136,15,121,0,0,0,8212,3982,4160,7966,2,136,30,24152
qwen4b,draw4,model.layers.13.mlp.down_proj,kl,30,3,27,0,0,0,8212,3982,4160,7966,2,136,30,24152
